tweet_id,timestamp,source,expanded_urls,jpg_url,img_num
696488710901260288,2016-02-08 00:20:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/696488710901260288/photo/1,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,1
696405997980676096,2016-02-07 18:51:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/696405997980676096/photo/1,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1
695816827381944320,2016-02-06 03:50:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/695816827381944320/photo/1,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,1
695794761660297217,2016-02-06 02:22:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/695794761660297217/photo/1,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,1
695767669421768709,2016-02-06 00:35:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/695767669421768709/photo/1,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,1
695629776980148225,2016-02-05 15:27:17 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/695629776980148225/photo/1,https://twitter.com/dog_rates/status/695629776980148225/photo/1",https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,1
695446424020918272,2016-02-05 03:18:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/695446424020918272/photo/1,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1
695409464418041856,2016-02-05 00:51:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/695409464418041856/photo/1,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1
695314793360662529,2016-02-04 18:35:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1",https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,2
695095422348574720,2016-02-04 04:03:57 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/695095422348574720/photo/1,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1
